epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
0;2.707895490997716;0.1692434672200889;1.9284570693969727;0.1205285668373108
1;1.038885308462277;0.06493033184098047;0.2084885060787201;0.013030531350523233
2;0.15491753484596285;0.009682345940943873;0.15192743241786957;0.009495464308808247
3;0.1320083030483179;0.008250518924180876;0.13120230784018835;0.0082001441779236
4;0.11249205485770578;0.007030753410633719;0.11055961151917776;0.006909975750992696
5;0.09172297614185433;0.005732686077489665;0.08739999706546465;0.005462499832113584
6;0.06970483620177235;0.004356552269963319;0.06378880913058917;0.003986800586183866
7;0.05251892846273749;0.003282433059148229;0.05027474748591582;0.003142171772196889
8;0.042764234033070114;0.002672764637687227;0.041283672054608665;0.002580229511174063
9;0.03577395544240349;0.0022358722233197146;0.03574631487329801;0.002234144687342147
10;0.031010907672737772;0.0019381817377156071;0.03174829011162122;0.001984268131976326
11;0.027611719499946685;0.0017257324877407467;0.029068947955965995;0.0018168092472478747
12;0.0254058470034547;0.001587865452421012;0.02722704050441583;0.0017016900431675215
13;0.02356916481400268;0.0014730728098616135;0.02540840016057094;0.001588024963469555
14;0.022730308058753347;0.0014206442612288684;0.024234396933267514;0.0015146497792253891
15;0.02188994406738825;0.0013681214989015931;0.023930362177391848;0.0014956476244454584
16;0.0215675343595968;0.0013479709021722603;0.022890487872064113;0.00143065550752605
17;0.021016832096338794;0.001313552007655074;0.022339057239393393;0.0013961910677608102
18;0.020439323612995317;0.0012774577228507648;0.022415352271248898;0.0014009595247140775
19;0.020261553929824577;0.0012663471182653059;0.02184681377063195;0.001365425909170881
20;0.0197366432139748;0.0012335402003628316;0.021786969372381768;0.00136168555667003
21;0.01967063771740517;0.0012294148629032925;0.02166548588623603;0.0013540928484871984
22;0.01934753666027335;0.00120922105025353;0.020754292731483777;0.0012971432918372253
23;0.01925759395878566;0.0012035996221177476;0.020638696911434332;0.0012899185375620922
24;0.019071639709893548;0.0011919774929992854;0.022654477010170617;0.001415904863582303
25;0.01924483157171492;0.001202801977929643;0.020529241797824702;0.0012830776278860867
26;0.018816936882049367;0.0011760585627869882;0.020022757196178038;0.0012514222995378076
27;0.0185865303043995;0.0011616581430037817;0.019978351549555858;0.001248646960205709
28;0.01867381791143041;0.0011671136256936414;0.019950350311895213;0.0012468968944934508
29;0.018484953826031925;0.0011553096177522094;0.019429574348032476;0.0012143484316766262
30;0.018450497489487915;0.0011531560944205378;0.019395348988473414;0.00121220931954061
