epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
0;1.7419034910829443;0.10886896863056902;0.06649655674894651;0.004156034750243028
1;0.14091458328460393;0.008807161501036925;0.05386488040288289;0.003366555133834481
2;0.06056174199309265;0.003785108884780161;0.0637565844381849;0.003984786552609876
3;0.03812199838851628;0.0023826249225653317;0.04925760282203555;0.0030786002927925436
4;0.0286491446000965;0.0017905715544577362;0.031908302552377185;0.0019942689560897026
5;0.023590641694241448;0.0014744151120172128;0.02790515742575129;0.0017440723332886896
6;0.0199253455850116;0.0012453341030458545;0.029955116985365748;0.0018721948503904666
7;0.01841237356134674;0.0011507733437036605;0.02178944475017488;0.0013618403230793775
8;0.016690244063277515;0.0010431402529336577;0.022640285128727556;0.0014150178603207072
9;0.015552891931382188;0.0009720557481622356;0.019192268916716177;0.0011995168131155272
10;0.014331497565696114;0.0008957185928521906;0.017572704857836168;0.0010982940846588462
11;0.013576687818491145;0.000848542992638326;0.016922851310422024;0.0010576782039909934
12;0.01258317525580264;0.0007864484597679653;0.016508006770163775;0.0010317504328365126
13;0.011912761778129558;0.0007445476118479284;0.015611573401838542;0.0009757233773901437
14;0.01137857560003013;0.0007111609811290053;0.015266696084290743;0.0009541685052681714
15;0.010728920067317392;0.0006705575097217469;0.013948794143895308;0.0008717996359337121
16;0.010061346326971001;0.0006288341472227649;0.014621658623218537;0.0009138536746225631
17;0.009595988072422252;0.0005997492555986371;0.01947828767200311;0.0012173930105442803
18;0.009041823475343878;0.0005651139689960697;0.014763437987615665;0.0009227148975090434
19;0.008697638400879346;0.0005436024033738169;0.0116117755882442;0.0007257359897873054
20;0.008325663719555003;0.0005203539799702795;0.013633783968786398;0.0008521115261828527
21;0.007714597763199555;0.0004821623614253966;0.012424851208925248;0.0007765532403330629
22;0.007469982253550961;0.00046687389248083427;0.011064421866709988;0.0006915263530875867
23;0.007242882728021135;0.0004526801738712381;0.009991378181924422;0.000624461134430021
24;0.006875940360815117;0.00042974627729946453;0.008908242421845595;0.000556765171738031
25;0.006863570196978879;0.0004289731374132986;0.008653258625417947;0.0005408286563276003
26;0.0063035283405170365;0.00039397052156314125;0.010669987089931965;0.0006668742222245783
27;0.006128522716952782;0.00038303266960531147;0.008204699850951631;0.0005127937445649877
28;0.005911527849782846;0.0003694704928835691;0.008782457125683625;0.000548903578116248
29;0.005725049703757753;0.0003578156067146266;0.008131180206934612;0.0005081987687541793
30;0.0056693238908784435;0.0003543327461413451;0.009452046547085046;0.0005907529344161351
31;0.005593178236219836;0.0003495736410657532;0.011031227776159842;0.0006894517612333099
