epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
0;1.7741481315148504;0.11088425794191528;0.05775811026493708;0.003609881829470396
1;0.14107291410889541;0.008817057150595805;0.0797496830423673;0.0049843554229786
2;0.06158202591172436;0.0038488766215251467;0.08053801879286766;0.005033626155151675
3;0.041619820134681566;0.0026012387731226914;0.07356765313694874;0.004597978350163127
4;0.029925221672052877;0.0018703263667575493;0.035392348375171426;0.002212021785089746
5;0.025303760915994643;0.0015814850629683127;0.03377562441552679;0.0021109765240301687
6;0.020877836272120476;0.0013048647619015945;0.030034777925660214;0.0018771737668430433
7;0.018374309556460695;0.0011483943435004014;0.03269350016489625;0.0020433436982178438
8;0.016950604081023158;0.0010594127592508142;0.02500394486511747;0.0015627465763827786
9;0.015819493115046306;0.0009887183258175164;0.027873150321344534;0.0017420719823955247
10;0.014582510101363848;0.0009114068889941432;0.02756840204820037;0.001723025143534566
11;0.013808802412332673;0.0008630501536811751;0.02023409274406731;0.0012646308246379097
12;0.012861162863606423;0.0008038226840813367;0.02000410887412727;0.0012502568182147418
13;0.012228595942520258;0.0007642872468670503;0.01593003769715627;0.0009956273502515008
14;0.011680080739193056;0.0007300050507949077;0.022345595558484397;0.0013965997175546363
15;0.011183465562205305;0.000698966599884443;0.016592048543194928;0.0010370030611132582
16;0.010720196747008645;0.0006700122979645241;0.014483407838270068;0.0009052129782503471
17;0.010306035848171042;0.0006441272456166253;0.02300025730704268;0.0014375161204952746
18;0.009792541786047973;0.000612033863619313;0.013554701690251629;0.0008471688507900884
19;0.009405349000569498;0.0005878343130972466;0.012315655748049418;0.0007697284764920672
20;0.009013768628631768;0.0005633605386512436;0.013221751650174458;0.0008263594917176912
21;0.008561007103376221;0.0005350629442673699;0.013191455990696948;0.0008244659790458778
22;0.008196281586169151;0.0005122675975016727;0.010978852895398935;0.0006861783273052424
23;0.00805954488582517;0.0005037215549045389;0.018144427503769597;0.0011340267277167488
24;0.007425801344460955;0.0004641125868626037;0.011115775102128585;0.0006947359361220151
25;0.0072673385587047066;0.0004542086631357833;0.015310365458329518;0.000956897871219553
26;0.00663754610598022;0.0004148466332321333;0.013709442224353552;0.0008568401623051614
27;0.00636706264085022;0.0003979414132660614;0.010449576191604137;0.0006530985245869185
28;0.006075237674654968;0.0003797023561466567;0.009525655085841815;0.0005953534496560072
29;0.005913314985911966;0.00036958218817680815;0.009231492116426428;0.0005769682378740981
30;0.0056770886796967766;0.00035481804444683355;0.008636567400147517;0.0005397854741507521
31;0.005576337598623676;0.00034852109935232684;0.012555137734549741;0.0007846960996782097
32;0.005487124471549402;0.00034294528136103364;0.008635963002840677;0.0005397476925281808
33;0.005367982302171489;0.0003354988955962063;0.00817869366146624;0.0005111683567520231
34;0.005236678347073234;0.0003272923967686662;0.009841466167320808;0.0006150916335172952
35;0.0051756473564493815;0.0003234779644755467;0.00851593529805541;0.0005322459609791015
