epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
0;0.5943280628898687;0.03714550431866787;0.08520979558428128;0.005325612239539623
1;0.047209590601555086;0.0029505994154565168;0.03366538025438785;0.002104086211572091
2;0.026135862840895068;0.0016334914234711936;0.024807736029227576;0.0015504835289902985
3;0.021558113894507028;0.001347382114321941;0.02306352145969868;0.001441470110633721
4;0.020492102653441722;0.0012807564162485823;0.021533820064117512;0.0013458638083344947
5;0.019611473098854748;0.0012257170691890153;0.021521117786566415;0.0013450698810629548
6;0.01943396592283981;0.0012146228697690132;0.01993277290215095;0.0012457983548908183
7;0.018607216475433425;0.0011629510337993372;0.019619252439588307;0.0012262032988170782
8;0.01859474215460451;0.001162171384560663;0.02013120421518882;0.001258200298373898
9;0.018367859501424326;0.001147991221391988;0.019476010153690975;0.0012172506578887502
10;0.018556523189079344;0.001159782695130592;0.020193053130060434;0.0012620658342105647
11;0.018282302942845906;0.0011426439383700328;0.01865108689914147;0.0011656928885107238
12;0.018035180383084114;0.0011271987740448758;0.018549628214289744;0.0011593517420503
13;0.018052160600200297;0.001128260045579896;0.020005551911890507;0.0012503469867321353
14;0.01818288958615117;0.0011364306015852969;0.018470291731258234;0.0011543932254426182
15;0.017966673250326463;0.0011229170755924364;0.01868386287242174;0.0011677414547496786
16;0.017870287276935157;0.001116892959097433;0.018148270063102247;0.001134266867302358
17;0.017773059036648064;0.0011108161947943206;0.018388433350871005;0.0011492770766684164
18;0.017365494249551965;0.0010853433966220014;0.01785528358692924;0.0011159552358246097
19;0.017422037313512544;0.001088877330511694;0.018493669914702575;0.0011558543677286555
20;0.01761975401293552;0.0011012346235618584;0.018869793384025495;0.0011793620651587844
21;0.01752210406161714;0.0010951314982856019;0.01963926525786519;0.0012274541096606603
22;0.01713364754166258;0.0010708529657373826;0.017464632851382098;0.0010915395667931685
23;0.017199632415155833;0.001074977021505076;0.018115917220711708;0.0011322448243542263
24;0.01719295636734419;0.0010745597772479972;0.01710269842296839;0.0010689186591965457
25;0.017250079174705765;0.0010781299558737757;0.018629930975536505;0.001164370693732053
26;0.01707788939064924;0.001067368086558162;0.01701033692806959;0.001063146059944605
27;0.01683749695913049;0.0010523435619880298;0.017208688116321962;0.0010755430227921655
28;0.016779506629692357;0.0010487191651216627;0.01713843094184995;0.001071151972670729
29;0.016642654987803675;0.0010401659370185563;0.017513841204345227;0.001094615071391066
30;0.016635201045459038;0.0010397000573248716;0.016800663899630308;0.0010500414685035745
31;0.016860621665980208;0.0010537888495284215;0.01934113083407283;0.0012088206751892964
32;0.016533072448842098;0.0010333170301971238;0.017005681386217476;0.0010628551002203797
