epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
0;7.473957008227967;0.4671223138508044;1.2434312582015992;0.0777144506573677
1;4.4760277622624445;0.27975173346828996;2.4338829199473064;0.15211768845717114
2;2.5782554593002587;0.16114096641540526;2.5982176939646404;0.16238860860466958
3;1.594706680691033;0.0996691674778336;1.6199680944283803;0.10124800329407056
4;1.0386025649413728;0.06491266082514796;0.9022325168053309;0.056389534597595534
5;0.7291181858171496;0.045569887156026403;0.6597324619690578;0.04123327905933062
6;0.5080377152614426;0.031752357285535125;0.49372639656066897;0.030857899334902565
7;0.3892167481414059;0.02432604688301421;0.3817268488307794;0.02385792842445274
8;0.31757486473050034;0.019848429297276756;0.314392909159263;0.019649556589623293
9;0.2530241219359532;0.0158140077860209;0.27761904858052733;0.017351190637176234
10;0.20033864731851378;0.012521165452505412;0.2118469124039014;0.01324043224255244
11;0.17205018178935635;0.010753136374905967;0.2122750702003638;0.013267191887522737
12;0.1406834632942551;0.00879271657189779;0.16643792216976483;0.01040237012008826
13;0.1276583613010875;0.007978647563345077;0.1448291723926862;0.009051823988556862
14;0.1083466918322078;0.006771668305685907;0.1403511969993512;0.0087719497581323
15;0.10007186713710166;0.0062544917050553;0.13064317479729654;0.008165199138845006
16;0.08673905978600184;0.005421191264401402;0.11993876434862613;0.007496172515675426
17;0.07682403515566859;0.004801502202130985;0.10471884235739708;0.00654492776763315
18;0.06714508727585014;0.004196567949430461;0.09630858786404133;0.006019287040301909
19;0.055891500805553634;0.003493218825264066;0.08647879461447398;0.005404924624599516
20;0.053460569163424926;0.003341285605392043;0.0806933327888449;0.005043333035428077
21;0.04753250481005301;0.002970781565741881;0.06319862132271131;0.00394991379774486
22;0.04283396940874426;0.002677123095399063;0.06118241927276055;0.003823901390812049
23;0.041305297319042054;0.002581581094285898;0.05367985007663568;0.0033549904939718543
24;0.03867242870885029;0.0024170268104378983;0.051303221223255;0.0032064513070508838
25;0.03575471896808921;0.0022346699301954032;0.045212871953845025;0.0028258045165178674
26;0.03512562132979694;0.0021953513398521433;0.042487740485618514;0.002655483755127837
27;0.03269947949927627;0.0020437174926005433;0.040424742208172874;0.0025265463957718265
28;0.03227955702888338;0.0020174723228831826;0.04504369034742316;0.0028152306525347135
29;0.03124688238297638;0.0019529301652750164;0.03762307011832793;0.0023514417950840044
30;0.029960470162985618;0.001872529383144227;0.03392731056859096;0.00212045680382289
31;0.02870093352046975;0.001793808347888683;0.03308819414426883;0.00206801212237527
32;0.027546749182306884;0.001721671819809432;0.03621110847840706;0.002263194299302995
33;0.02813404875627735;0.0017583780648317514;0.036789802554994824;0.0022993627741622427
34;0.02682453839010314;0.0016765336479517843;0.0302683067197601;0.0018917691486421973
35;0.026127670143257106;0.0016329793992713748;0.0366424444441994;0.002290152742837866
36;0.026045685428145685;0.001627855341097242;0.028255193804701168;0.001765949671001484
37;0.024928548592224455;0.0015580342828271617;0.025797948551674683;0.0016123718077627322
38;0.024699138578746404;0.0015436961669924162;0.029972375525782507;0.0018732734742419174
39;0.024969234559358212;0.0015605771639425176;0.0287288141126434;0.0017955508548766375
40;0.02457810640008303;0.0015361316551111247;0.02904073807100455;0.0018150461371988058
41;0.0232725025628481;0.0014545314148754667;0.025221822566042343;0.001576363933660711
42;0.023355233492819885;0.0014597021045343003;0.034187565185129644;0.0021367228357121347
43;0.02281677556599964;0.0014260484685859921;0.024816066678613424;0.001551004118906955
44;0.022136724313819096;0.0013835452644056394;0.02655532496670882;0.0016597078240010888
45;0.02232741054245516;0.0013954631620691272;0.032366292799512544;0.002022893346535663
46;0.0219578760561713;0.0013723672564721486;0.03570353308071693;0.002231470860230426
47;0.021415085744178088;0.0013384428662615584;0.023356043019642433;0.0014597526926081628
48;0.021183993087329885;0.0013239995781699882;0.023103852601101;0.0014439908069713663
49;0.021270064300481686;0.0013293790287877384;0.022658088306585947;0.0014161304900577913
50;0.02123617299325895;0.001327260815959195;0.022553848382085562;0.001409615519999837
51;0.020467717238097337;0.0012792323332018497;0.02414843232060472;0.0015092769889937093
52;0.020804021590830463;0.0013002513564730946;0.025235633862515292;0.0015772271105864396
53;0.020209133517193167;0.0012630708480923715;0.024529170896857976;0.0015330731364277502
54;0.02023308110635793;0.0012645675688410145;0.030095670154939094;0.001880979388564204
55;0.02051846043843972;0.0012824037945584248;0.022751432036360104;0.0014219644964517406
56;0.02035596507944559;0.0012722478304344246;0.02179787556330363;0.0013623672013636679
57;0.020006649312154765;0.001250415586400777;0.03189585463454326;0.0019934910310742755
