epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
0;3.798363161505314;0.23739769796007557;0.944165575504303;0.059010349214076996
1;0.7393378284939548;0.04620861456517065;0.3581712062160174;0.022385699643443027
2;0.3264025362960079;0.020400158645944636;0.2725016894439856;0.01703135605591039
3;0.19985160247275705;0.012490725268920262;0.21539256398876508;0.013462035971072813
4;0.13603899451462845;0.008502437162065977;0.14282819554209708;0.008926762399884563
5;0.11423137871581211;0.00713946127430781;0.13306412858267624;0.008316508036417265
6;0.08036651232263498;0.005022907069998614;0.12568670449157557;0.00785541906564807
7;0.06363250480539966;0.003977031585874788;0.14684549594918886;0.009177843880994867
8;0.053472909514318434;0.0033420568515889738;0.07866923175752163;0.00491682708185787
9;0.04407833880630502;0.002754896195817804;0.05610191834469636;0.0035063698305748403
10;0.039834194172892655;0.002489637156842244;0.04333713216086229;0.0027085707445318502
11;0.03709235100827196;0.002318271942305983;0.04425975047051907;0.002766234443212549
12;0.03416173361372529;0.002135108334927313;0.03660249716291825;0.002287656111487498
13;0.0318804109763158;0.0019925256945977085;0.0317273477713267;0.001982959262871494
14;0.030511645940050743;0.0019069778694150348;0.043945499199132126;0.0027465936980055022
15;0.030088183306680436;0.0018805114754573686;0.028662064826736847;0.0017913791118189693
16;0.02844857252938183;0.0017780357800228032;0.029066387005150317;0.001816649156777809
17;0.027596963647949068;0.0017248102202357953;0.03346936693415046;0.0020918355012933413
18;0.02762683152237482;0.0017266769741310559;0.033605482739706836;0.0021003427100367844
19;0.025905995577443063;0.0016191247374783351;0.02504334207624197;0.0015652088972274215
20;0.02509615747748237;0.0015685098490824825;0.028301731528093416;0.0017688582069240511
21;0.02474447876672473;0.001546529929251655;0.0284812248001496;0.0017800765247860302
22;0.023015655938274506;0.0014384785017586851;0.022435848352809748;0.0014022405705569933
23;0.023073505198484973;0.00144209408205362;0.02249975744634867;0.0014062348268150042
24;0.022428187125019337;0.0014017616951094711;0.028869121863196293;0.0018043201067484914
25;0.021794814206333012;0.0013621758838110653;0.023246843088418245;0.0014529276716833313
26;0.02203697744560869;0.0013773110986221582;0.021518618427217008;0.0013449136400595306
27;0.021039577357863125;0.0013149735954867904;0.02185205581287543;0.0013657534960657357
28;0.021480755878841146;0.0013425472525373232;0.032033208788683015;0.0020020756501859674
29;0.02093802571067946;0.001308626608755603;0.024918658224244914;0.0015574161778204143
30;0.020971844297948114;0.0013107402746467605;0.023569596372544764;0.001473099806268389
31;0.020242765142271916;0.0012651728238428437;0.02284129165733854;0.0014275807557472338
32;0.01990352287202289;0.0012439701816459236;0.019493982940912247;0.0012183739454485476
33;0.02016629429305332;0.0012603934115950803;0.020970545522868634;0.0013106591495064398
34;0.019744707720779013;0.0012340442300978395;0.020928957344343264;0.0013080598107383897
35;0.020031204587665566;0.0012519502867290979;0.02437587653597196;0.0015234922951397796
36;0.02032587082991213;0.0012703669273801017;0.026496082513282695;0.0016560052308098724
37;0.01931705237202869;0.0012073157724348436;0.027058309751252334;0.0016911444428842515
38;0.0194098658304204;0.0012131166127673759;0.020947759319096804;0.0013092349787863593
39;0.019565561650680345;0.0012228476058226078;0.02074912233899037;0.0012968201248440892
40;0.02017966967010707;0.001261229353360505;0.02144173268849651;0.0013401082891505212
41;0.019111134902688495;0.001194445935196423;0.018235027448584636;0.0011396892155365397
42;0.018971967922621652;0.001185748001086738;0.019130252487957477;0.0011956407804973423
43;0.018899343304924276;0.0011812089664632814;0.024897156438479822;0.001556072298747798
44;0.01930526135031853;0.001206578836998935;0.02982044123734037;0.0018637774919625372
45;0.01942297974274608;0.001213936234330105;0.026292848059286673;0.0016433029396769902
46;0.018998746874562482;0.0011874216802728673;0.058634278209259115;0.003664642293006182
47;0.018512298879131937;0.0011570186859707495;0.026035058312118053;0.0016271911037620157
48;0.018583645776175616;0.001161477869282591;0.022804116768141588;0.0014252572902478278
49;0.019260527760509336;0.0012037829819172131;0.041090764881422125;0.002568172865236799
50;0.018561885857203028;0.0011601178662794267;0.018307477173705896;0.0011442173330578954
51;0.018218430366955304;0.0011386518940541958;0.017743247902641694;0.0011089530113774042
52;0.018568105105179967;0.0011605065652953558;0.01806385231514772;0.0011289907658162217
53;0.017923905506011164;0.0011202440983125645;0.018127634624640145;0.0011329771698607753
54;0.017986019717104604;0.0011241262328296313;0.030310238897800445;0.0018943898961879314
55;0.01898524293087815;0.0011865776898176;0.029472526411215463;0.0018420329492073507
56;0.018812124949079332;0.0011757578105428827;0.03848959083358447;0.002405599318444729
57;0.01796108692917123;0.0011225679328689647;0.023509279328087964;0.0014693299347224335
58;0.018043083481882747;0.0011276927248680996;0.01933833168198665;0.0012086457456462086
59;0.018658949449462326;0.001166184341255167;0.018407443103690944;0.001150465184279407
60;0.018184921245107004;0.0011365575848653782;0.04519586227834225;0.0028247414312014977
61;0.017752852722218163;0.0011095532926367268;0.024148380352805057;0.0015092737565282732
62;0.01787376679120618;0.00111711042730971;0.01896586228782932;0.0011853663677660127
63;0.01731876188300942;0.0010824226244279232;0.022266907741626103;0.001391681735791887
64;0.017616553990203038;0.0011010346318423552;0.01907982546836138;0.001192489043266202
65;0.01780218046746756;0.0011126362863650317;0.017158820914725464;0.0010724262955288091
66;0.017506629950775388;0.0010941643672260015;0.02648845429842671;0.0016555283917114138
67;0.018172884553572848;0.0011358052962908945;0.01714747669175267;0.0010717173475616921
68;0.017237396788244184;0.0010773373021245852;0.02059894734993577;0.0012874342151917516
69;0.017768082110080543;0.0011105051301950751;0.03411195542042454;0.002131997188553214
70;0.017350056663711082;0.0010843785378567285;0.01883338314170639;0.0011770864424761386
71;0.017646221948885606;0.0011028888702735698;0.030639960275342066;0.0019149975948190938
72;0.017480018491480957;0.0010925011524497612;0.021746321519215902;0.0013591450968912491
73;0.017982040683068988;0.0011238775434832316;0.016944825804481905;0.0010590516030788422
74;0.016999550591827485;0.0010624719173504497;0.01978322435170412;0.0012364515588463596
75;0.016740861669052066;0.0010463038507415995;0.02489262434343497;0.0015557890234049409
76;0.016926672401135427;0.0010579170279813473;0.032167114627858005;0.002010444631256784
77;0.01733381997124014;0.0010833637517256042;0.020777365875740847;0.0012985853769350796
78;0.016904925827034994;0.0010565578558670127;0.03036070770273606;0.0018975442236599824
79;0.01695070730669326;0.0010594192232115586;0.018040866466859977;0.0011275541580592593
80;0.016995889196793238;0.0010622430735741529;0.016959436206767955;0.001059964739639933
81;0.01682625434426754;0.0010516409046351582;0.02518585336705049;0.0015741159052898486
82;0.016993404515577775;0.0010620877869210712;0.023026201004783312;0.001439137584141766
83;0.016867158919768897;0.0010541974258988997;0.019550881721079348;0.0012219300687623521
84;0.017190551226795244;0.0010744094497855067;0.044005698648591836;0.0027503563129963973
85;0.0171150075672031;0.0010696879787199004;0.09843170711149772;0.006151981686707586
86;0.017054402382979006;0.0010659001545527166;0.016577145208915074;0.0010360715561546386
