epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
0;0.9878812538165795;0.061742577811278274;0.1303546999891599;0.008147168718278409
1;0.0925831423647571;0.005786446443546498;0.06666239152352015;0.004166399501264096
2;0.04555397489222518;0.002847123458948836;0.03788470402359963;0.0023677939704308906
3;0.030087877983194695;0.0018804923774217042;0.029003163675467174;0.0018126977413582305
4;0.024514886207486455;0.0015321803922568888;0.024799491030474505;0.001549968218508487
5;0.0219345553631061;0.0013709097196911706;0.02432694925616185;0.001520434314928328
6;0.021027420529801593;0.001314213774738866;0.02228521176924308;0.0013928257510997355
7;0.020072024377683798;0.0012545015246264244;0.02140513596435388;0.0013378209609072656
8;0.02020952417923693;0.001263095269167567;0.0221881904018422;0.0013867618904138605
9;0.019513549067472158;0.0012195968214144702;0.02053737031916777;0.0012835856371869643
10;0.019244015800129428;0.001202750980666136;0.019951639914264283;0.0012469774558364103
11;0.018974812436652812;0.001185925771980628;0.019755888047317663;0.0012347430320611844
12;0.018779724097827025;0.0011737327574417322;0.0199094877888759;0.0012443430139683187
13;0.018461901413505538;0.001153868842837319;0.02064849796394507;0.0012905311576711634
14;0.018646993600812397;0.0011654370986721723;0.01938019090642532;0.0012112619549346467
15;0.018410335291634525;0.0011506459617521615;0.019830106105655432;0.0012393816548865288
16;0.018233836992039232;0.0011396148114918585;0.019155676600833733;0.0011972297759105762
17;0.018125235302406444;0.0011328272079321833;0.01861422210931778;0.0011633888954141489
18;0.017908991362670795;0.0011193119550609895;0.01954625705257058;0.001221641021159788
19;0.01801196957791322;0.001125748106278479;0.01854918325940768;0.001159323959533746
20;0.01774201468613587;0.0011088759220703587;0.019743758222709098;0.001233984927724426
21;0.017721590340921755;0.0011075993979925683;0.018935983596990506;0.0011834989883936942
22;0.017518272919972475;0.0010948920626552743;0.018330947713305554;0.0011456842282010864
23;0.01762944904499148;0.001101840573634642;0.01858471039061745;0.0011615443974733353
24;0.017596968048529928;0.001099810502522527;0.01907721661652128;0.001192326001667728
25;0.017668360381861006;0.0011042725305040286;0.018867367506027223;0.0011792104322618493
26;0.017391566628296124;0.001086972916923594;0.01807254773254196;0.001129534283730512
27;0.01729554431267867;0.001080971520155129;0.01857775285219153;0.0011611095571424813
28;0.017765248492523505;0.0011103280356333574;0.017787886690348385;0.0011117429297883064
29;0.017210098098669396;0.0010756311356600603;0.01804210084180037;0.0011276313084332894
30;0.017280338346762094;0.0010800211396264402;0.017553855292499067;0.0010971159441396593
31;0.017280767239597546;0.0010800479567127728;0.018184549609820046;0.001136534350613753
32;0.01688018488093165;0.0010550115528116166;0.01788750933483243;0.0011179693411880484
33;0.01707429335893769;0.0010671433406011937;0.01752189118415117;0.0010951181505030642
34;0.01680381362685901;0.0010502383463174563;0.017875100299715996;0.0011171937939555695
35;0.017124246964394522;0.001070265438950931;0.01764368303120136;0.001102730189450085
36;0.01692161642488811;0.0010576010167521114;0.017488392411420743;0.0010930245315345624
37;0.016581701170326323;0.0010363563295278143;0.017019056280454;0.0010636909651414801
38;0.016658096575063834;0.001041131033235344;0.01690531292309364;0.001056582077095906
39;0.01693144394003116;0.0010582152532470788;0.0174743315204978;0.0010921457161506018
40;0.016786905120764122;0.0010491815710689447;0.01673744140813748;0.0010460901132319123
41;0.01658204562978394;0.0010363778592651024;0.01726295237118999;0.0010789345251396298
42;0.016519298192048282;0.0010324561355222965;0.017219667447110017;0.001076229258129994
43;0.016602118220997223;0.0010376323947862707;0.016971472837030887;0.0010607170290313662
44;0.01661462763144651;0.0010384142280887127;0.018057139621426663;0.0011285712476819753
45;0.016420502762163156;0.0010262814272815983;0.017480251503487428;0.0010925157597133268
46;0.01669147794069559;0.0010432173753782224;0.016537049257506927;0.0010335655756837999
47;0.01634804753733701;0.0010217529686837735;0.01735322531312704;0.0010845765646081418
48;0.01642063767894318;0.0010262898646352257;0.017621131365497908;0.001101320735566939
49;0.01630127949215341;0.0010188299713742087;0.016620688202480475;0.0010387930436991156
50;0.016259879830473088;0.0010162425000759725;0.017143690182516973;0.0010714806150645018
51;0.01606956052087378;0.0010043475365372407;0.016343941260129214;0.0010214963384593526
52;0.016418393734809862;0.0010261496127656612;0.01646702295790116;0.0010291889775544405
53;0.015973796130141667;0.000998362256806311;0.01672881239404281;0.0010455507959704845
54;0.01587399418890607;0.0009921246437507012;0.016976909432560205;0.0010610568472960342
55;0.01598258831521921;0.000998911778177053;0.016663094299534956;0.00104144340827285
56;0.0162269642061897;0.0010141852706478777;0.016433232991645733;0.0010270770677986245
57;0.015925403653333583;0.0009953377335924622;0.01646376682134966;0.0010289854292447368
58;0.016011723764077352;0.0010007327410756007;0.016594927416493495;0.0010371829480088006
59;0.016316074524238184;0.0010197546664194466;0.016737595852464437;0.0010460997271972397
60;0.01600321444208946;0.0010002009049793214;0.016163606320818265;0.0010102253863199925
61;0.015916943046868894;0.000994808940174009;0.016717823098103206;0.001044863957213238
62;0.015914829469106176;0.0009946768443210442;0.016595465270802377;0.0010372165803952764
63;0.01573984934458215;0.0009837405949630856;0.016078631657486162;0.0010049144465786716
