epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
0;0.24420687892196472;0.015262929442657256;0.017414745098600786;0.0010884215919456134
1;0.01792849308664077;0.0011205308209786093;0.05110207504282395;0.003193879791069776
2;0.013631184658917942;0.0008519490506283514;0.019310621513674655;0.001206913865947475
3;0.010980666530106152;0.0006862916605824834;0.014192089190085728;0.0008870055802011242
4;0.009721375783709319;0.0006075859841331023;0.03564302061373989;0.002227688803880786
5;0.008929859853365965;0.0005581162470646138;0.011422114338104923;0.0007138821606834729
6;0.008031023263506461;0.0005019389580539019;0.01093481395704051;0.0006834258820163086
7;0.007712134970923918;0.00048200843782723765;0.06243757281141977;0.003902348258998245
8;0.007837583149963042;0.000489848949017183;0.00907312830289205;0.0005670705150502424
9;0.007083044152935607;0.00044269026114131536;0.010367683398847779;0.0006479802090325393
10;0.006895575290872601;0.0004309734590494548;0.0131939809769392;0.0008246238421027859
11;0.006251515678473209;0.00039071973434673916;0.008568645982692639;0.0005355403700377792
12;0.00595129342390257;0.00037195584213406077;0.060076366551220416;0.003754773239294688
13;0.006626144627501306;0.0004141340397549548;0.02312658049631864;0.0014454113717268533
14;0.006194034103189775;0.0003871271325726667;0.0369494402470688;0.00230934017454274
15;0.0066637852208754214;0.0004164865811298226;0.01231796871870756;0.0007698730216361583
16;0.006642026032664274;0.0004151266356194882;0.02316924835710476;0.0014480780572436438
17;0.00580366508332653;0.000362729068269561;0.01789298594618837;0.0011183116293977946
18;0.005875039833450788;0.0003671899918628154;0.010166282501692573;0.0006353926747882118
19;0.00656591217164277;0.0004103695123615724;0.007391647559901079;0.0004619779661879875
20;0.005805822155895856;0.0003628638851009064;0.1903639708335201;0.01189774839731399
21;0.006341192016394384;0.00039632450259472407;0.030776670683796206;0.0019235420351227126
22;0.006183475741642739;0.00038646723870330965;0.16786059158233305;0.010491287970702009
23;0.005382797309083112;0.0003364248375363419;0.010345471774538357;0.0006465919781476259
24;0.0050565693494782115;0.0003160355835509683;0.005231050464014213;0.0003269406661274843
25;0.006660679985131872;0.0004162925087209595;0.006679289011905591;0.0004174555651843548
26;0.005128840646469606;0.00032055254191060123;0.03265737304463982;0.00204108580655884
27;0.005306917818246834;0.0003316823635893678;0.04589263468515128;0.002868289640173316
28;0.0056757268017942186;0.00035473292383565486;0.2414998863823712;0.01509374321467476
29;0.0059099112870171664;0.0003693694612848687;0.006534901354461909;0.0004084313317434862
30;0.005760197521987975;0.00036001234308187443;0.011819068032006422;0.0007386917830444872
31;0.006589449576527011;0.00041184060106037607;0.03300143113980691;0.0020625894792222726
32;0.00587086910790388;0.0003669293215416633;0.017796839121729136;0.0011123024703313907
33;0.006615059165153325;0.0004134412045619173;0.005869782172764341;0.00036686138143219676
34;0.005140980356372893;0.0003213112750049811;0.2928951867235204;0.018305951693522123
35;0.005087421039576855;0.0003179638200794886;0.006593730269620816;0.00041210814476168404
36;0.00553785233693034;0.00034611577581943075;0.009696362827283641;0.0006060226859214405
37;0.004442163826407571;0.00027763524088649113;0.00593784786760807;0.000371115477658653
38;0.004468320693060952;0.0002792700448736197;0.00566760318664213;0.0003542251914041117
39;0.004991553031855769;0.0003119720671460719;0.19586840456662077;0.012241776666390555
40;0.005191446446584897;0.0003244654053879346;0.005257732126240929;0.0003286082608004411
41;0.00445366195329514;0.00027835387356166746;0.10246576533342401;0.006404110970227824
42;0.0044486416189261435;0.0002780401004169937;0.1087013053164507;0.0067938316215683395
43;0.004308009829796982;0.0002692506155622061;0.05581428278237581;0.003488392738897043
44;0.004558713654497344;0.0002849196100437997;0.04604508129414171;0.0028778179029662473
45;0.004033342107166454;0.00025208388271909043;0.013561188577053447;0.0008475743064385218
46;0.004718819808361954;0.00029492624210737027;0.6187127202749252;0.038669545638064545
47;0.004050416849439212;0.0002531510553365622;0.00879849651052306;0.0005499060348180744
48;0.00426214905496556;0.0002663843176458358;0.007301112303199867;0.0004563195267110132
49;0.00420016366865878;0.0002625102335035703;0.0073165547645961245;0.0004572846732723216
50;0.004377740027440157;0.00027360875500833797;0.005175996470885972;0.0003234997823407563
51;0.0037974879936021016;0.00023734300185950766;0.008016295707784593;0.0005010184948332607
52;0.004285111670839813;0.0002678194840738893;100.6920997619629;6.2932562828063965
53;0.004599585278335501;0.00028747408216810995;0.006297797073299686;0.0003936123107754005
54;0.004269277264380403;0.0002668298302236699;0.009890585594500104;0.0006181616273048955
55;0.003980560059936946;0.0002487850042183581;0.005278408744682868;0.00032990054508748773
56;0.003707136819751835;0.00023169605220461738;0.00666799177415669;0.0004167494766685801
57;0.0036559358206495903;0.00022849599075638443;0.005123441208464404;0.0003202150808647275
58;0.0034728333423436997;0.00021705208466237148;0.007684539607726038;0.00048028372984845193
59;0.004062786133012228;0.000253924133568561;0.004816017556004226;0.00030100110452622173
60;0.0035386335172102245;0.0002211645971360747;0.005192773261417945;0.0003245483312639408
61;0.003484323809715805;0.00021777023893695228;0.01788992586856087;0.0011181203667850544
62;0.0037923193365139397;0.00023701996154462296;0.005826461253066858;0.00036415384092833845
63;0.0036851721613569872;0.00023032326387596857;0.004827789411259194;0.00030173684062901885
64;0.0033346946118399503;0.00020841841433777295;0.024367542828743656;0.001522971517018353
65;0.0035468268040731027;0.00022167667801177392;0.00718436553919067;0.0004490228573558852
66;0.0034924527575065823;0.00021827829864617487;0.006924149386274318;0.0004327593405226556
67;0.003353331032568556;0.00020958318940788638;0.011017195601016282;0.0006885747260336454
68;0.003416717435200617;0.00021354484193388519;0.006408036189774672;0.00040050226865181077
69;0.0033875491566090076;0.00021172182251783005;0.0050854716217145325;0.000317841968111073
70;0.0033003448763976625;0.0002062715547748539;0.025138732232153415;0.0015711707552933756
71;0.003225864397909231;0.00020161652429490922;0.019374241687667867;0.0012108901821193286
72;0.0032314616302436773;0.00020196635240082335;0.006622591350848476;0.00041391196524879587
73;0.003160192413467979;0.0001975120256758058;0.017908694331223766;0.0011192933830898254
74;0.0031488938994395236;0.00019680586999145402;0.004578493783871333;0.00028615585858157526
75;0.0030020504830437795;0.0001876281560965397;0.0046081450069323186;0.0002880090537170569
76;0.0031484619977785963;0.00019677887589511413;0.004694385368687411;0.0002933990816624525
77;0.003192552942129081;0.00019953455982766555;0.005133829747016231;0.00032086435094242917
78;0.00310232442039833;0.00019389527833003453;0.0059128978134443365;0.0003695561147954625
79;0.0030782540032656437;0.0001923908743488586;0.004541346842112641;0.0002838341737515293
80;0.00303956794617861;0.00018997299703187308;0.00541387820461144;0.0003383673805122574
81;0.003033959597610591;0.00018962247511872352;0.006767865394552549;0.00042299159831600265
82;0.003024487493543379;0.00018903046917617566;0.014907432479473452;0.0009317145503397721
83;0.0030596298819179075;0.00019122686649656348;0.006177541559251646;0.0003860963464831002
84;0.002977793781176667;0.0001861121119362539;0.03196381963789463;0.001997738979601612
85;0.003064152879411714;0.00019150955638012914;0.009328940774624546;0.0005830587955036511
86;0.0029426424578240695;0.00018391515371612305;0.004499814061758419;0.00028123838516573113
87;0.002920169812185984;0.00018251061461469682;0.01080385031333814;0.0006752406474940169
88;0.0029145246436982825;0.0001821577901417888;0.0052551079153393705;0.0003284442393730084
89;0.0028631615562756596;0.00017894759869689056;0.005452856227445106;0.0003408035248867236
90;0.0029007324381126907;0.00018129577923294468;0.0043730752542614935;0.00027331720193615185
91;0.0029228719586522826;0.0001826794981050689;0.0044361157575622204;0.0002772572295119365
92;0.002958919974697525;0.00018493249728252474;0.010067737622496983;0.0006292336348754664
93;0.002927194343340632;0.0001829496455397212;0.004322445679766436;0.0002701528603211045
94;0.002831908419581228;0.00017699427653018287;0.006084935235170026;0.0003803084497728075
95;0.0029400167604826653;0.0001837510479769359;0.00482173381994168;0.0003013583584106527
96;0.002903839192157121;0.00018148995176919637;0.004652787380230923;0.000290799207383922
97;0.002822933621549358;0.00017643335291690993;0.004796454644141098;0.0002997784176841378
98;0.002861203903356861;0.00017882524533840633;0.004296613321639597;0.00026853833648298554
99;0.0028377531854060006;0.0001773595752239456;0.004298856885482868;0.00026867855437255156
